repository	union_path	scope	old_ref_tip_tree_crosswalk	old_main_blob	branch_blob_crosswalk	relation	donor_class	final_path	final_mode	final_blob	final_bytes	disposition	review_mode	audit_signals	final_source_basis	final_source_tree	reason	reviewer	reviewed_at
backend-reliability-training	spring-main/essential/idempotency-key/src/main/java/com/example/reliability/idempotency/TrainingOrderRepository.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:ec9db1271ed99e677e0232ec4cb5ea217b0ef2e5:197	learning/reliability-v1=100644:ec9db1271ed99e677e0232ec4cb5ea217b0ef2e5:197;learning/reliability-v2=100644:ec9db1271ed99e677e0232ec4cb5ea217b0ef2e5:197;learning/reliability-v2.0.1=100644:ec9db1271ed99e677e0232ec4cb5ea217b0ef2e5:197	oid-identical-all	source-baseline	spring-main/essential/idempotency-key/src/main/java/com/example/reliability/idempotency/TrainingOrderRepository.java	100644	ec9db1271ed99e677e0232ec4cb5ea217b0ef2e5	197	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/idempotency-key/src/test/java/com/example/reliability/idempotency/IdempotentOrderServiceTest.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:492cc109c6c62dfd1ad4c0fa46b76c89f5e64c56:3344	learning/reliability-v1=100644:492cc109c6c62dfd1ad4c0fa46b76c89f5e64c56:3344;learning/reliability-v2=100644:492cc109c6c62dfd1ad4c0fa46b76c89f5e64c56:3344;learning/reliability-v2.0.1=100644:492cc109c6c62dfd1ad4c0fa46b76c89f5e64c56:3344	oid-identical-all	source-baseline	spring-main/essential/idempotency-key/src/test/java/com/example/reliability/idempotency/IdempotentOrderServiceTest.java	100644	492cc109c6c62dfd1ad4c0fa46b76c89f5e64c56	3344	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/job-queue-retry/.gitkeep	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:8b137891791fe96927ad78e64b0aad7bded08bdc:1	learning/reliability-v1=100644:8b137891791fe96927ad78e64b0aad7bded08bdc:1;learning/reliability-v2=100644:8b137891791fe96927ad78e64b0aad7bded08bdc:1;learning/reliability-v2.0.1=100644:8b137891791fe96927ad78e64b0aad7bded08bdc:1	oid-identical-all	source-baseline	spring-main/essential/job-queue-retry/.gitkeep	100644	8b137891791fe96927ad78e64b0aad7bded08bdc	1	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/job-queue-retry/README.md	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:251cb56a776e2029e2d23279948e448b4522b84f:258	learning/reliability-v1=100644:251cb56a776e2029e2d23279948e448b4522b84f:258;learning/reliability-v2=100644:251cb56a776e2029e2d23279948e448b4522b84f:258;learning/reliability-v2.0.1=100644:251cb56a776e2029e2d23279948e448b4522b84f:258	oid-identical-all	source-baseline	spring-main/essential/job-queue-retry/README.md	100644	251cb56a776e2029e2d23279948e448b4522b84f	258	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/EmailDelivery.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:8bebd7f8872cac3adf602e06bef149612eed301c:975	learning/reliability-v1=100644:8bebd7f8872cac3adf602e06bef149612eed301c:975;learning/reliability-v2=100644:8bebd7f8872cac3adf602e06bef149612eed301c:975;learning/reliability-v2.0.1=100644:8bebd7f8872cac3adf602e06bef149612eed301c:975	oid-identical-all	source-baseline	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/EmailDelivery.java	100644	8bebd7f8872cac3adf602e06bef149612eed301c	975	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/EmailDeliveryRepository.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:00b589ef52530a0f798088f4d2566353bdc68820:253	learning/reliability-v1=100644:00b589ef52530a0f798088f4d2566353bdc68820:253;learning/reliability-v2=100644:00b589ef52530a0f798088f4d2566353bdc68820:253;learning/reliability-v2.0.1=100644:00b589ef52530a0f798088f4d2566353bdc68820:253	oid-identical-all	source-baseline	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/EmailDeliveryRepository.java	100644	00b589ef52530a0f798088f4d2566353bdc68820	253	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/EmailJob.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:fb3cb6e147df714ea5a818e8d68255ea35fe267e:2036	learning/reliability-v1=100644:fb3cb6e147df714ea5a818e8d68255ea35fe267e:2036;learning/reliability-v2=100644:fb3cb6e147df714ea5a818e8d68255ea35fe267e:2036;learning/reliability-v2.0.1=100644:fb3cb6e147df714ea5a818e8d68255ea35fe267e:2036	oid-identical-all	source-baseline	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/EmailJob.java	100644	fb3cb6e147df714ea5a818e8d68255ea35fe267e	2036	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/EmailJobRepository.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:124f7ee56b8f0ecf4c12bef8947b52da6e34c339:577	learning/reliability-v1=100644:124f7ee56b8f0ecf4c12bef8947b52da6e34c339:577;learning/reliability-v2=100644:124f7ee56b8f0ecf4c12bef8947b52da6e34c339:577;learning/reliability-v2.0.1=100644:124f7ee56b8f0ecf4c12bef8947b52da6e34c339:577	oid-identical-all	source-baseline	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/EmailJobRepository.java	100644	124f7ee56b8f0ecf4c12bef8947b52da6e34c339	577	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/EmailJobService.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:62b5c8d99419395e5ba3200b185deb1cf60c4010:2524	learning/reliability-v1=100644:62b5c8d99419395e5ba3200b185deb1cf60c4010:2524;learning/reliability-v2=100644:62b5c8d99419395e5ba3200b185deb1cf60c4010:2524;learning/reliability-v2.0.1=100644:62b5c8d99419395e5ba3200b185deb1cf60c4010:2524	oid-identical-all	source-baseline	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/EmailJobService.java	100644	62b5c8d99419395e5ba3200b185deb1cf60c4010	2524	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/EmailJobStatus.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:ede9021cc1a4f62abc92fea27d9cc1c7914de8bf:135	learning/reliability-v1=100644:ede9021cc1a4f62abc92fea27d9cc1c7914de8bf:135;learning/reliability-v2=100644:ede9021cc1a4f62abc92fea27d9cc1c7914de8bf:135;learning/reliability-v2.0.1=100644:ede9021cc1a4f62abc92fea27d9cc1c7914de8bf:135	oid-identical-all	source-baseline	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/EmailJobStatus.java	100644	ede9021cc1a4f62abc92fea27d9cc1c7914de8bf	135	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/EmailSender.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:c201eb68c8e4821f13d3adfc43b930ceeaed3a43:146	learning/reliability-v1=100644:c201eb68c8e4821f13d3adfc43b930ceeaed3a43:146;learning/reliability-v2=100644:c201eb68c8e4821f13d3adfc43b930ceeaed3a43:146;learning/reliability-v2.0.1=100644:c201eb68c8e4821f13d3adfc43b930ceeaed3a43:146	oid-identical-all	source-baseline	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/EmailSender.java	100644	c201eb68c8e4821f13d3adfc43b930ceeaed3a43	146	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/JobQueueRetryApplication.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:513cde918fcb8945e2ec5ef39d71e0726e5584aa:178	learning/reliability-v1=100644:513cde918fcb8945e2ec5ef39d71e0726e5584aa:178;learning/reliability-v2=100644:513cde918fcb8945e2ec5ef39d71e0726e5584aa:178;learning/reliability-v2.0.1=100644:513cde918fcb8945e2ec5ef39d71e0726e5584aa:178	oid-identical-all	source-baseline	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/JobQueueRetryApplication.java	100644	513cde918fcb8945e2ec5ef39d71e0726e5584aa	178	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/JobRunResult.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:edf837e4641b04860888f5101cbe4d4f7c655aaa:451	learning/reliability-v1=100644:edf837e4641b04860888f5101cbe4d4f7c655aaa:451;learning/reliability-v2=100644:edf837e4641b04860888f5101cbe4d4f7c655aaa:451;learning/reliability-v2.0.1=100644:edf837e4641b04860888f5101cbe4d4f7c655aaa:451	oid-identical-all	source-baseline	spring-main/essential/job-queue-retry/src/main/java/com/example/reliability/jobqueue/JobRunResult.java	100644	edf837e4641b04860888f5101cbe4d4f7c655aaa	451	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/job-queue-retry/src/test/java/com/example/reliability/jobqueue/EmailJobServiceTest.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:9cc07d0c3bb2dfe49465e2650e9d73e6128736cd:3609	learning/reliability-v1=100644:9cc07d0c3bb2dfe49465e2650e9d73e6128736cd:3609;learning/reliability-v2=100644:9cc07d0c3bb2dfe49465e2650e9d73e6128736cd:3609;learning/reliability-v2.0.1=100644:9cc07d0c3bb2dfe49465e2650e9d73e6128736cd:3609	oid-identical-all	source-baseline	spring-main/essential/job-queue-retry/src/test/java/com/example/reliability/jobqueue/EmailJobServiceTest.java	100644	9cc07d0c3bb2dfe49465e2650e9d73e6128736cd	3609	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/rate-limiter/.gitkeep	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:8b137891791fe96927ad78e64b0aad7bded08bdc:1	learning/reliability-v1=100644:8b137891791fe96927ad78e64b0aad7bded08bdc:1;learning/reliability-v2=100644:8b137891791fe96927ad78e64b0aad7bded08bdc:1;learning/reliability-v2.0.1=100644:8b137891791fe96927ad78e64b0aad7bded08bdc:1	oid-identical-all	source-baseline	spring-main/essential/rate-limiter/.gitkeep	100644	8b137891791fe96927ad78e64b0aad7bded08bdc	1	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/rate-limiter/README.md	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:52cca571652e6843f00737834f756ae4c1a09e41:256	learning/reliability-v1=100644:52cca571652e6843f00737834f756ae4c1a09e41:256;learning/reliability-v2=100644:52cca571652e6843f00737834f756ae4c1a09e41:256;learning/reliability-v2.0.1=100644:52cca571652e6843f00737834f756ae4c1a09e41:256	oid-identical-all	source-baseline	spring-main/essential/rate-limiter/README.md	100644	52cca571652e6843f00737834f756ae4c1a09e41	256	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/rate-limiter/src/main/java/com/example/reliability/ratelimiter/RateLimitResult.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:6ace1a50e6a3de70adadedb476b3398cef987e51:453	learning/reliability-v1=100644:6ace1a50e6a3de70adadedb476b3398cef987e51:453;learning/reliability-v2=100644:6ace1a50e6a3de70adadedb476b3398cef987e51:453;learning/reliability-v2.0.1=100644:6ace1a50e6a3de70adadedb476b3398cef987e51:453	oid-identical-all	source-baseline	spring-main/essential/rate-limiter/src/main/java/com/example/reliability/ratelimiter/RateLimitResult.java	100644	6ace1a50e6a3de70adadedb476b3398cef987e51	453	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/rate-limiter/src/main/java/com/example/reliability/ratelimiter/RateLimiterApplication.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:002f8b1846c959c9bee2d6195ee47e9e6beb737d:179	learning/reliability-v1=100644:002f8b1846c959c9bee2d6195ee47e9e6beb737d:179;learning/reliability-v2=100644:002f8b1846c959c9bee2d6195ee47e9e6beb737d:179;learning/reliability-v2.0.1=100644:002f8b1846c959c9bee2d6195ee47e9e6beb737d:179	oid-identical-all	source-baseline	spring-main/essential/rate-limiter/src/main/java/com/example/reliability/ratelimiter/RateLimiterApplication.java	100644	002f8b1846c959c9bee2d6195ee47e9e6beb737d	179	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/rate-limiter/src/main/java/com/example/reliability/ratelimiter/RedisFixedWindowRateLimiter.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:139b9f2ed7cacc792fbc00cd25e5444b65c40a37:1321	learning/reliability-v1=100644:139b9f2ed7cacc792fbc00cd25e5444b65c40a37:1321;learning/reliability-v2=100644:139b9f2ed7cacc792fbc00cd25e5444b65c40a37:1321;learning/reliability-v2.0.1=100644:139b9f2ed7cacc792fbc00cd25e5444b65c40a37:1321	oid-identical-all	source-baseline	spring-main/essential/rate-limiter/src/main/java/com/example/reliability/ratelimiter/RedisFixedWindowRateLimiter.java	100644	139b9f2ed7cacc792fbc00cd25e5444b65c40a37	1321	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/rate-limiter/src/main/java/com/example/reliability/ratelimiter/TimeSource.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:2e4430756c75a48028899acac04cfbee02c8c5c9:121	learning/reliability-v1=100644:2e4430756c75a48028899acac04cfbee02c8c5c9:121;learning/reliability-v2=100644:2e4430756c75a48028899acac04cfbee02c8c5c9:121;learning/reliability-v2.0.1=100644:2e4430756c75a48028899acac04cfbee02c8c5c9:121	oid-identical-all	source-baseline	spring-main/essential/rate-limiter/src/main/java/com/example/reliability/ratelimiter/TimeSource.java	100644	2e4430756c75a48028899acac04cfbee02c8c5c9	121	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	spring-main/essential/rate-limiter/src/main/java/com/example/reliability/ratelimiter/TokenBucketRateLimiter.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:8a08ceac0354073af2801c74da13a4ba1975da25:2581	learning/reliability-v1=100644:8a08ceac0354073af2801c74da13a4ba1975da25:2581;learning/reliability-v2=100644:8a08ceac0354073af2801c74da13a4ba1975da25:2581;learning/reliability-v2.0.1=100644:8a08ceac0354073af2801c74da13a4ba1975da25:2581	oid-identical-all	source-baseline	spring-main/essential/rate-limiter/src/main/java/com/example/reliability/ratelimiter/TokenBucketRateLimiter.java	100644	8a08ceac0354073af2801c74da13a4ba1975da25	2581	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
