stable_path_id	corpus_stable_id	old_path	scope	relation	v1_ref_tip_tree	v1_mode_blob	v1_0_1_ref_tip_tree	v1_0_1_mode_blob	disposition	review_mode	final_basis_commit	final_basis_tree	final_path	final_mode_blob	reason	reviewer	reviewed_at_kst
betting-path-224	path:src/main/java/com/sportsbook/betting/domain/SlipKind.java	src/main/java/com/sportsbook/betting/domain/SlipKind.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@1a56e0ec33210138fbe328a51ec09f521b337e33	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@1a56e0ec33210138fbe328a51ec09f521b337e33	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/domain/SlipKind.java	100644@1a56e0ec33210138fbe328a51ec09f521b337e33	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-225	path:src/main/java/com/sportsbook/betting/domain/SystemBetCalculator.java	src/main/java/com/sportsbook/betting/domain/SystemBetCalculator.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@192487f0a873a2eb84334b7c9970abd940340bd8	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@192487f0a873a2eb84334b7c9970abd940340bd8	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/domain/SystemBetCalculator.java	100644@192487f0a873a2eb84334b7c9970abd940340bd8	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-226	path:src/main/java/com/sportsbook/betting/domain/VoidReason.java	src/main/java/com/sportsbook/betting/domain/VoidReason.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@7703e3f2b54c0da10d1a7e6e2eae6d4080a1244a	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@7703e3f2b54c0da10d1a7e6e2eae6d4080a1244a	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/domain/VoidReason.java	100644@7703e3f2b54c0da10d1a7e6e2eae6d4080a1244a	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-227	path:src/main/java/com/sportsbook/betting/error/BetNotFoundException.java	src/main/java/com/sportsbook/betting/error/BetNotFoundException.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@7562484664dfc35ef426887c417b1d3da786a8f2	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@7562484664dfc35ef426887c417b1d3da786a8f2	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/error/BetNotFoundException.java	100644@7562484664dfc35ef426887c417b1d3da786a8f2	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-228	path:src/main/java/com/sportsbook/betting/error/BetPlacementException.java	src/main/java/com/sportsbook/betting/error/BetPlacementException.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@702125bd324afd6d0493101da0209163c8f93291	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@702125bd324afd6d0493101da0209163c8f93291	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/error/BetPlacementException.java	100644@702125bd324afd6d0493101da0209163c8f93291	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-229	path:src/main/java/com/sportsbook/betting/error/DependencyUnavailableException.java	src/main/java/com/sportsbook/betting/error/DependencyUnavailableException.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@09247f402cd9e83abae203cd0ff8e48055b0a921	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@09247f402cd9e83abae203cd0ff8e48055b0a921	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/error/DependencyUnavailableException.java	100644@09247f402cd9e83abae203cd0ff8e48055b0a921	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-230	path:src/main/java/com/sportsbook/betting/error/DuplicateBetException.java	src/main/java/com/sportsbook/betting/error/DuplicateBetException.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@f133ae5afbc740571acc2729c86b0c7e70c46c69	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@f133ae5afbc740571acc2729c86b0c7e70c46c69	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/error/DuplicateBetException.java	100644@f133ae5afbc740571acc2729c86b0c7e70c46c69	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-231	path:src/main/java/com/sportsbook/betting/error/ForbiddenException.java	src/main/java/com/sportsbook/betting/error/ForbiddenException.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@2691e0f13e83004b4dca279400f65c064a3dee4c	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@2691e0f13e83004b4dca279400f65c064a3dee4c	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/error/ForbiddenException.java	100644@2691e0f13e83004b4dca279400f65c064a3dee4c	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-232	path:src/main/java/com/sportsbook/betting/error/InsufficientBalanceException.java	src/main/java/com/sportsbook/betting/error/InsufficientBalanceException.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@8dda6d800f054004178b9c0a2caaf3559d3d7b1f	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@8dda6d800f054004178b9c0a2caaf3559d3d7b1f	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/error/InsufficientBalanceException.java	100644@8dda6d800f054004178b9c0a2caaf3559d3d7b1f	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-233	path:src/main/java/com/sportsbook/betting/error/MarketClosedException.java	src/main/java/com/sportsbook/betting/error/MarketClosedException.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@70f9258e848581261dedaf6ac14b6504e27f1d95	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@70f9258e848581261dedaf6ac14b6504e27f1d95	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/error/MarketClosedException.java	100644@70f9258e848581261dedaf6ac14b6504e27f1d95	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-234	path:src/main/java/com/sportsbook/betting/error/OddsDriftException.java	src/main/java/com/sportsbook/betting/error/OddsDriftException.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@c00f085b0655f8c1c7f57164b7dc0e6111f758bf	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@c00f085b0655f8c1c7f57164b7dc0e6111f758bf	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/error/OddsDriftException.java	100644@c00f085b0655f8c1c7f57164b7dc0e6111f758bf	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-235	path:src/main/java/com/sportsbook/betting/error/RiskLimitException.java	src/main/java/com/sportsbook/betting/error/RiskLimitException.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@7d5c416cbff91f252ea77130e4fd75cd62a97ed3	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@7d5c416cbff91f252ea77130e4fd75cd62a97ed3	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/error/RiskLimitException.java	100644@7d5c416cbff91f252ea77130e4fd75cd62a97ed3	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-236	path:src/main/java/com/sportsbook/betting/error/ValidationFailedException.java	src/main/java/com/sportsbook/betting/error/ValidationFailedException.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@4d0602900188c3ff9af9ee4f9dfc383a3a3bf393	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@4d0602900188c3ff9af9ee4f9dfc383a3a3bf393	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/error/ValidationFailedException.java	100644@4d0602900188c3ff9af9ee4f9dfc383a3a3bf393	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-237	path:src/main/java/com/sportsbook/betting/infrastructure/id/BetReferenceGenerator.java	src/main/java/com/sportsbook/betting/infrastructure/id/BetReferenceGenerator.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@9725ca59f0295664c1375a7b51212e5cf23e87a3	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@9725ca59f0295664c1375a7b51212e5cf23e87a3	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/infrastructure/id/BetReferenceGenerator.java	100644@9725ca59f0295664c1375a7b51212e5cf23e87a3	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-238	path:src/main/java/com/sportsbook/betting/infrastructure/id/UuidV7.java	src/main/java/com/sportsbook/betting/infrastructure/id/UuidV7.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@0e9c3fec976f07b3c88c4580752d0f4ba06539cc	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@0e9c3fec976f07b3c88c4580752d0f4ba06539cc	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/infrastructure/id/UuidV7.java	100644@e360f3cd2e10369ee2cb6a298b1417b5995a9623	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-239	path:src/main/java/com/sportsbook/betting/outbox/AvroSerializer.java	src/main/java/com/sportsbook/betting/outbox/AvroSerializer.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@3636e738a106dbd89b33fe547f1df75d3d6a03c5	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@3636e738a106dbd89b33fe547f1df75d3d6a03c5	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/outbox/AvroSerializer.java	100644@3636e738a106dbd89b33fe547f1df75d3d6a03c5	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-240	path:src/main/java/com/sportsbook/betting/outbox/BetEventFactory.java	src/main/java/com/sportsbook/betting/outbox/BetEventFactory.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@e6b46c79528dd03956cbcc9f563d8ca80f2afa1d	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@e6b46c79528dd03956cbcc9f563d8ca80f2afa1d	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/outbox/BetEventFactory.java	100644@e6b46c79528dd03956cbcc9f563d8ca80f2afa1d	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-241	path:src/main/java/com/sportsbook/betting/outbox/OutboxEvent.java	src/main/java/com/sportsbook/betting/outbox/OutboxEvent.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@324842203f1748c81821e47e4c21fe60c5f751ff	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@324842203f1748c81821e47e4c21fe60c5f751ff	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/outbox/OutboxEvent.java	100644@324842203f1748c81821e47e4c21fe60c5f751ff	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-242	path:src/main/java/com/sportsbook/betting/outbox/OutboxEventRepository.java	src/main/java/com/sportsbook/betting/outbox/OutboxEventRepository.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@66615966949ca63f162a9e07e8fe4716af64aae6	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@66615966949ca63f162a9e07e8fe4716af64aae6	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/outbox/OutboxEventRepository.java	100644@66615966949ca63f162a9e07e8fe4716af64aae6	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-243	path:src/main/java/com/sportsbook/betting/outbox/OutboxPublisher.java	src/main/java/com/sportsbook/betting/outbox/OutboxPublisher.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@190b194a048641d3dd3cbb9aa7fb1c856821921b	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@190b194a048641d3dd3cbb9aa7fb1c856821921b	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/outbox/OutboxPublisher.java	100644@190b194a048641d3dd3cbb9aa7fb1c856821921b	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-244	path:src/main/java/com/sportsbook/betting/persistence/BetRepository.java	src/main/java/com/sportsbook/betting/persistence/BetRepository.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@b5fdd56657cc950d18a1582bb0f7c9745ec4dfbe	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@b5fdd56657cc950d18a1582bb0f7c9745ec4dfbe	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/persistence/BetRepository.java	100644@b5fdd56657cc950d18a1582bb0f7c9745ec4dfbe	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-245	path:src/main/java/com/sportsbook/betting/placement/BetPlacementService.java	src/main/java/com/sportsbook/betting/placement/BetPlacementService.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@006833420ab57315ca5f6ce5aed2e34318f70de9	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@006833420ab57315ca5f6ce5aed2e34318f70de9	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/placement/BetPlacementService.java	100644@006833420ab57315ca5f6ce5aed2e34318f70de9	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-246	path:src/main/java/com/sportsbook/betting/placement/BetQueryService.java	src/main/java/com/sportsbook/betting/placement/BetQueryService.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@51b9b4bf4cc9a744dc46c75f02371c462f159908	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@51b9b4bf4cc9a744dc46c75f02371c462f159908	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/placement/BetQueryService.java	100644@51b9b4bf4cc9a744dc46c75f02371c462f159908	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-247	path:src/main/java/com/sportsbook/betting/placement/BetReconciliationJob.java	src/main/java/com/sportsbook/betting/placement/BetReconciliationJob.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@c157cc5f90756b79e8037ce7cf2a7453f348c9a6	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@c157cc5f90756b79e8037ce7cf2a7453f348c9a6	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/placement/BetReconciliationJob.java	100644@c157cc5f90756b79e8037ce7cf2a7453f348c9a6	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-248	path:src/main/java/com/sportsbook/betting/placement/BetStore.java	src/main/java/com/sportsbook/betting/placement/BetStore.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@6ab827ed4fa9780073d752444c7cb9c9ce34f715	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@6ab827ed4fa9780073d752444c7cb9c9ce34f715	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/placement/BetStore.java	100644@6ab827ed4fa9780073d752444c7cb9c9ce34f715	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-249	path:src/main/java/com/sportsbook/betting/placement/IdempotencyCache.java	src/main/java/com/sportsbook/betting/placement/IdempotencyCache.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@d7518960924ba87805724a08fc081551d73055df	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@d7518960924ba87805724a08fc081551d73055df	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/placement/IdempotencyCache.java	100644@d7518960924ba87805724a08fc081551d73055df	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-250	path:src/main/java/com/sportsbook/betting/placement/PlaceBetCommand.java	src/main/java/com/sportsbook/betting/placement/PlaceBetCommand.java	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@f46f1dc75744cc2f8605adb73c3dd5b100f6416e	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@f46f1dc75744cc2f8605adb73c3dd5b100f6416e	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	src/main/java/com/sportsbook/betting/placement/PlaceBetCommand.java	100644@f46f1dc75744cc2f8605adb73c3dd5b100f6416e	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
